location,date,tmean_f,HDD,CDD,tmin,tmax,tavg,prcp,snow
CorpusChristi_TX,2022-02-01,62.42,2.58,0.0,14.1,21.4,16.9,0.0,
CorpusChristi_TX,2022-02-02,69.08,0.0,4.08,14.5,25.7,20.6,1.7,
CorpusChristi_TX,2022-02-03,40.28,24.72,0.0,0.7,12.2,4.6,7.1,
CorpusChristi_TX,2022-02-04,35.6,29.4,0.0,-1.5,7.4,2.0,0.0,
CorpusChristi_TX,2022-02-05,39.02,25.98,0.0,-1.7,9.9,3.9,0.0,
CorpusChristi_TX,2022-02-06,49.82,15.18,0.0,1.9,17.4,9.9,0.0,
CorpusChristi_TX,2022-02-07,56.3,8.7,0.0,8.5,19.1,13.5,3.1,
CorpusChristi_TX,2022-02-08,50.36,14.64,0.0,2.4,18.0,10.2,0.0,
CorpusChristi_TX,2022-02-09,53.78,11.22,0.0,3.3,22.0,12.1,0.0,
CorpusChristi_TX,2022-02-10,56.3,8.7,0.0,5.3,21.6,13.5,0.0,
CorpusChristi_TX,2022-02-11,60.44,4.56,0.0,5.7,24.0,15.8,0.0,
CorpusChristi_TX,2022-02-12,57.74,7.26,0.0,4.7,20.1,14.3,0.5,
CorpusChristi_TX,2022-02-13,46.58,18.42,0.0,0.0,16.6,8.1,0.0,
CorpusChristi_TX,2022-02-14,53.6,11.4,0.0,3.2,19.9,12.0,0.0,
CorpusChristi_TX,2022-02-15,61.52,3.48,0.0,8.0,23.7,16.4,0.0,
CorpusChristi_TX,2022-02-16,68.54,0.0,3.54,17.9,24.2,20.3,0.6,
CorpusChristi_TX,2022-02-17,69.26,0.0,4.26,9.6,28.6,20.7,0.0,
CorpusChristi_TX,2022-02-18,49.28,15.72,0.0,4.1,16.3,9.6,0.0,
CorpusChristi_TX,2022-02-19,54.32,10.68,0.0,9.6,15.7,12.4,0.0,
CorpusChristi_TX,2022-02-20,61.52,3.48,0.0,10.0,21.8,16.4,0.2,
CorpusChristi_TX,2022-02-21,71.42,0.0,6.42,18.9,26.3,21.9,0.0,
CorpusChristi_TX,2022-02-22,71.78,0.0,6.78,19.8,26.6,22.1,0.0,
CorpusChristi_TX,2022-02-23,54.14,10.86,0.0,3.0,21.4,12.3,1.5,
CorpusChristi_TX,2022-02-24,39.92,25.08,0.0,2.0,7.9,4.4,1.1,
CorpusChristi_TX,2022-02-25,41.54,23.46,0.0,3.5,7.1,5.3,6.4,
CorpusChristi_TX,2022-02-26,43.16,21.84,0.0,4.0,7.5,6.2,3.0,
CorpusChristi_TX,2022-02-27,49.64,15.36,0.0,6.0,17.4,9.8,1.4,
CorpusChristi_TX,2022-02-28,49.1,15.9,0.0,2.0,16.9,9.5,0.0,
CorpusChristi_TX,2022-03-01,52.52,12.48,0.0,0.8,19.9,11.4,0.0,
CorpusChristi_TX,2022-03-02,59.54,5.46,0.0,6.7,21.8,15.3,0.0,
CorpusChristi_TX,2022-03-03,65.84,0.0,0.84,11.7,24.1,18.8,0.0,
CorpusChristi_TX,2022-03-04,69.98,0.0,4.98,17.6,25.7,21.1,0.0,
CorpusChristi_TX,2022-03-05,71.78,0.0,6.78,18.7,26.3,22.1,0.0,
CorpusChristi_TX,2022-03-06,73.58,0.0,8.58,21.0,26.6,23.1,0.1,
CorpusChristi_TX,2022-03-07,61.16,3.84,0.0,11.9,22.1,16.2,5.2,
CorpusChristi_TX,2022-03-08,50.54,14.46,0.0,9.0,11.9,10.3,5.1,
CorpusChristi_TX,2022-03-09,51.62,13.38,0.0,7.4,16.2,10.9,1.4,
CorpusChristi_TX,2022-03-10,58.82,6.18,0.0,7.4,19.9,14.9,0.0,
CorpusChristi_TX,2022-03-11,58.1,6.9,0.0,6.0,18.6,14.5,3.0,
CorpusChristi_TX,2022-03-12,44.6,20.4,0.0,0.7,13.2,7.0,0.0,
CorpusChristi_TX,2022-03-13,57.02,7.98,0.0,5.4,21.1,13.9,0.2,
CorpusChristi_TX,2022-03-14,67.1,0.0,2.1,12.5,25.4,19.5,0.0,
CorpusChristi_TX,2022-03-15,70.7,0.0,5.7,13.3,28.5,21.5,0.0,
CorpusChristi_TX,2022-03-16,63.86,1.14,0.0,8.8,25.1,17.7,0.0,
CorpusChristi_TX,2022-03-17,69.62,0.0,4.62,16.0,26.2,20.9,0.7,
CorpusChristi_TX,2022-03-18,71.24,0.0,6.24,17.5,26.8,21.8,0.0,
CorpusChristi_TX,2022-03-19,65.84,0.0,0.84,14.5,23.1,18.8,0.0,
CorpusChristi_TX,2022-03-20,64.94,0.06,0.0,11.3,24.0,18.3,0.0,
CorpusChristi_TX,2022-03-21,72.86,0.0,7.86,20.5,25.3,22.7,1.2,
CorpusChristi_TX,2022-03-22,71.96,0.0,6.96,15.5,28.0,22.2,6.1,
CorpusChristi_TX,2022-03-23,61.7,3.3,0.0,7.0,23.8,16.5,0.0,
CorpusChristi_TX,2022-03-24,66.56,0.0,1.56,14.2,27.1,19.2,0.0,
CorpusChristi_TX,2022-03-25,67.28,0.0,2.28,12.0,28.2,19.6,0.0,
CorpusChristi_TX,2022-03-26,69.26,0.0,4.26,16.3,26.4,20.7,0.0,
CorpusChristi_TX,2022-03-27,70.16,0.0,5.16,17.8,25.9,21.2,0.0,
CorpusChristi_TX,2022-03-28,73.22,0.0,8.22,19.5,27.0,22.9,0.0,
CorpusChristi_TX,2022-03-29,73.94,0.0,8.94,21.5,26.1,23.3,0.2,
CorpusChristi_TX,2022-03-30,78.26,0.0,13.26,21.3,32.9,25.7,0.5,
CorpusChristi_TX,2022-03-31,67.82,0.0,2.82,13.7,24.1,19.9,0.0,
CorpusChristi_TX,2022-04-01,70.34,0.0,5.34,16.6,25.6,21.3,0.0,
CorpusChristi_TX,2022-04-02,75.02,0.0,10.02,20.5,32.0,23.9,0.0,
CorpusChristi_TX,2022-04-03,71.78,0.0,6.78,16.6,26.8,22.1,0.8,
CorpusChristi_TX,2022-04-04,75.92,0.0,10.92,22.5,27.0,24.4,2.0,
CorpusChristi_TX,2022-04-05,77.18,0.0,12.18,23.0,29.3,25.1,0.0,
CorpusChristi_TX,2022-04-06,79.34,0.0,14.34,22.5,32.4,26.3,0.0,
CorpusChristi_TX,2022-04-07,69.62,0.0,4.62,11.3,27.5,20.9,0.0,
CorpusChristi_TX,2022-04-08,66.2,0.0,1.2,10.0,26.3,19.0,0.0,
CorpusChristi_TX,2022-04-09,72.86,0.0,7.86,18.0,27.5,22.7,0.0,
CorpusChristi_TX,2022-04-10,74.3,0.0,9.3,21.6,26.2,23.5,0.0,
CorpusChristi_TX,2022-04-11,76.64,0.0,11.64,23.0,27.7,24.8,0.0,
CorpusChristi_TX,2022-04-12,77.0,0.0,12.0,23.2,28.7,25.0,0.8,
CorpusChristi_TX,2022-04-13,78.08,0.0,13.08,23.1,29.9,25.6,0.1,
CorpusChristi_TX,2022-04-14,75.2,0.0,10.2,22.1,26.9,24.0,0.0,
CorpusChristi_TX,2022-04-15,76.1,0.0,11.1,22.5,28.0,24.5,0.8,
CorpusChristi_TX,2022-04-16,78.08,0.0,13.08,23.7,29.7,25.6,1.0,
CorpusChristi_TX,2022-04-17,77.72,0.0,12.72,23.6,28.5,25.4,0.3,
CorpusChristi_TX,2022-04-18,77.36,0.0,12.36,22.4,29.3,25.2,0.1,
CorpusChristi_TX,2022-04-19,74.3,0.0,9.3,22.0,26.3,23.5,1.8,
CorpusChristi_TX,2022-04-20,77.72,0.0,12.72,23.6,28.6,25.4,3.7,
CorpusChristi_TX,2022-04-21,78.62,0.0,13.62,24.0,29.2,25.9,0.8,
CorpusChristi_TX,2022-04-22,78.26,0.0,13.26,23.9,29.0,25.7,2.1,
CorpusChristi_TX,2022-04-23,78.44,0.0,13.44,24.0,28.8,25.8,0.1,
CorpusChristi_TX,2022-04-24,79.34,0.0,14.34,24.0,29.2,26.3,0.3,
CorpusChristi_TX,2022-04-25,79.16,0.0,14.16,22.1,30.0,26.2,2.7,
CorpusChristi_TX,2022-04-26,72.68,0.0,7.68,20.0,25.5,22.6,4.9,
CorpusChristi_TX,2022-04-27,73.94,0.0,8.94,17.4,27.3,23.3,1.4,
CorpusChristi_TX,2022-04-28,78.08,0.0,13.08,23.3,28.6,25.6,0.0,
CorpusChristi_TX,2022-04-29,79.34,0.0,14.34,24.5,29.4,26.3,0.7,
CorpusChristi_TX,2022-04-30,80.06,0.0,15.06,24.3,29.9,26.7,1.4,
CorpusChristi_TX,2022-05-01,80.96,0.0,15.96,24.6,31.1,27.2,1.7,
CorpusChristi_TX,2022-05-02,81.32,0.0,16.32,25.7,30.1,27.4,0.1,
CorpusChristi_TX,2022-05-03,80.78,0.0,15.78,25.8,28.9,27.1,0.7,
CorpusChristi_TX,2022-05-04,82.04,0.0,17.04,26.0,30.2,27.8,0.4,
CorpusChristi_TX,2022-05-05,82.22,0.0,17.22,26.3,31.2,27.9,7.4,
CorpusChristi_TX,2022-05-06,82.76,0.0,17.76,25.4,31.7,28.2,0.5,
CorpusChristi_TX,2022-05-07,83.12,0.0,18.12,25.5,32.9,28.4,0.0,
CorpusChristi_TX,2022-05-08,83.3,0.0,18.3,25.8,32.0,28.5,0.0,
CorpusChristi_TX,2022-05-09,84.2,0.0,19.2,26.8,32.1,29.0,0.0,
CorpusChristi_TX,2022-05-10,84.02,0.0,19.02,27.0,32.0,28.9,0.0,
CorpusChristi_TX,2022-05-11,82.76,0.0,17.76,24.8,31.5,28.2,1.7,
CorpusChristi_TX,2022-05-12,81.32,0.0,16.32,22.9,31.3,27.4,1.6,
CorpusChristi_TX,2022-05-13,81.68,0.0,16.68,24.8,31.1,27.6,0.0,
CorpusChristi_TX,2022-05-14,82.76,0.0,17.76,25.3,31.7,28.2,0.0,
CorpusChristi_TX,2022-05-15,81.68,0.0,16.68,24.2,31.3,27.6,0.0,
CorpusChristi_TX,2022-05-16,82.58,0.0,17.58,25.1,31.9,28.1,0.0,
CorpusChristi_TX,2022-05-17,82.4,0.0,17.4,25.1,31.6,28.0,0.0,
CorpusChristi_TX,2022-05-18,82.76,0.0,17.76,25.7,31.7,28.2,0.0,
CorpusChristi_TX,2022-05-19,82.4,0.0,17.4,25.8,31.2,28.0,0.0,
CorpusChristi_TX,2022-05-20,82.76,0.0,17.76,26.8,31.6,28.2,0.4,
CorpusChristi_TX,2022-05-21,84.56,0.0,19.56,26.7,32.7,29.2,0.0,
CorpusChristi_TX,2022-05-22,80.6,0.0,15.6,24.3,30.0,27.0,3.7,
CorpusChristi_TX,2022-05-23,80.06,0.0,15.06,22.5,30.0,26.7,1.3,
CorpusChristi_TX,2022-05-24,79.16,0.0,14.16,22.8,29.9,26.2,30.7,
CorpusChristi_TX,2022-05-25,77.18,0.0,12.18,19.3,30.9,25.1,25.1,
CorpusChristi_TX,2022-05-26,80.6,0.0,15.6,21.4,32.9,27.0,0.0,
CorpusChristi_TX,2022-05-27,83.3,0.0,18.3,24.7,33.7,28.5,0.0,
CorpusChristi_TX,2022-05-28,83.3,0.0,18.3,25.6,31.8,28.5,0.0,
CorpusChristi_TX,2022-05-29,83.84,0.0,18.84,27.0,31.7,28.8,0.4,
CorpusChristi_TX,2022-05-30,84.38,0.0,19.38,27.2,31.7,29.1,0.7,
CorpusChristi_TX,2022-05-31,84.56,0.0,19.56,27.5,31.7,29.2,0.7,
CorpusChristi_TX,2022-06-01,84.56,0.0,19.56,27.3,31.9,29.2,0.5,
CorpusChristi_TX,2022-06-02,84.38,0.0,19.38,25.1,33.1,29.1,0.6,
CorpusChristi_TX,2022-06-03,83.66,0.0,18.66,24.4,33.8,28.7,2.6,
CorpusChristi_TX,2022-06-04,83.84,0.0,18.84,24.4,33.4,28.8,0.0,
CorpusChristi_TX,2022-06-05,84.74,0.0,19.74,26.7,32.8,29.3,0.0,
CorpusChristi_TX,2022-06-06,85.46,0.0,20.46,27.6,32.7,29.7,0.0,
CorpusChristi_TX,2022-06-07,85.64,0.0,20.64,28.0,32.5,29.8,0.0,
CorpusChristi_TX,2022-06-08,85.82,0.0,20.82,27.8,33.5,29.9,0.0,
CorpusChristi_TX,2022-06-09,86.0,0.0,21.0,27.5,33.5,30.0,0.6,
CorpusChristi_TX,2022-06-10,86.54,0.0,21.54,27.4,34.7,30.3,0.0,
CorpusChristi_TX,2022-06-11,86.36,0.0,21.36,27.1,34.4,30.2,0.0,
CorpusChristi_TX,2022-06-12,86.54,0.0,21.54,28.2,34.5,30.3,0.0,
CorpusChristi_TX,2022-06-13,85.82,0.0,20.82,28.2,33.0,29.9,0.0,
CorpusChristi_TX,2022-06-14,85.82,0.0,20.82,27.7,32.6,29.9,0.0,
CorpusChristi_TX,2022-06-15,86.18,0.0,21.18,28.0,33.4,30.1,0.0,
CorpusChristi_TX,2022-06-16,85.64,0.0,20.64,27.1,33.5,29.8,0.0,
CorpusChristi_TX,2022-06-17,84.38,0.0,19.38,24.7,33.4,29.1,0.1,
CorpusChristi_TX,2022-06-18,84.56,0.0,19.56,25.8,33.1,29.2,1.8,
CorpusChristi_TX,2022-06-19,85.64,0.0,20.64,25.7,33.6,29.8,0.0,
CorpusChristi_TX,2022-06-20,86.54,0.0,21.54,26.0,34.6,30.3,0.0,
CorpusChristi_TX,2022-06-21,86.9,0.0,21.9,26.7,34.3,30.5,1.1,
CorpusChristi_TX,2022-06-22,86.0,0.0,21.0,25.9,34.0,30.0,1.0,
CorpusChristi_TX,2022-06-23,86.18,0.0,21.18,26.2,35.0,30.1,0.0,
CorpusChristi_TX,2022-06-24,86.54,0.0,21.54,27.0,34.1,30.3,0.0,
CorpusChristi_TX,2022-06-25,86.72,0.0,21.72,27.8,33.7,30.4,0.0,
CorpusChristi_TX,2022-06-26,86.9,0.0,21.9,27.0,34.7,30.5,0.6,
CorpusChristi_TX,2022-06-27,84.92,0.0,19.92,24.3,35.2,29.4,0.0,
CorpusChristi_TX,2022-06-28,80.96,0.0,15.96,24.5,32.9,27.2,11.0,
CorpusChristi_TX,2022-06-29,83.66,0.0,18.66,23.9,34.0,28.7,2.3,
CorpusChristi_TX,2022-06-30,84.56,0.0,19.56,25.5,33.8,29.2,10.4,
CorpusChristi_TX,2022-07-01,86.9,0.0,21.9,26.7,34.3,30.5,1.4,
CorpusChristi_TX,2022-07-02,87.8,0.0,22.8,28.6,34.5,31.0,0.2,
CorpusChristi_TX,2022-07-03,87.62,0.0,22.62,28.5,34.3,30.9,0.0,
CorpusChristi_TX,2022-07-04,87.62,0.0,22.62,28.3,34.1,30.9,0.0,
CorpusChristi_TX,2022-07-05,87.44,0.0,22.44,28.5,34.1,30.8,0.0,
CorpusChristi_TX,2022-07-06,87.62,0.0,22.62,28.2,33.9,30.9,0.3,
CorpusChristi_TX,2022-07-07,87.62,0.0,22.62,28.5,34.3,30.9,1.0,
CorpusChristi_TX,2022-07-08,88.16,0.0,23.16,28.8,34.6,31.2,0.0,
CorpusChristi_TX,2022-07-09,87.98,0.0,22.98,28.3,35.5,31.1,0.0,
CorpusChristi_TX,2022-07-10,88.52,0.0,23.52,28.2,36.2,31.4,0.0,
CorpusChristi_TX,2022-07-11,87.8,0.0,22.8,28.1,34.9,31.0,0.0,
CorpusChristi_TX,2022-07-12,88.16,0.0,23.16,28.5,35.1,31.2,0.0,
CorpusChristi_TX,2022-07-13,87.62,0.0,22.62,28.1,35.1,30.9,0.0,
CorpusChristi_TX,2022-07-14,86.36,0.0,21.36,26.2,34.6,30.2,0.0,
CorpusChristi_TX,2022-07-15,84.74,0.0,19.74,27.2,32.3,29.3,11.5,
CorpusChristi_TX,2022-07-16,86.36,0.0,21.36,26.3,34.1,30.2,0.0,
CorpusChristi_TX,2022-07-17,86.18,0.0,21.18,26.9,34.2,30.1,0.0,
CorpusChristi_TX,2022-07-18,87.26,0.0,22.26,27.9,34.3,30.7,0.0,
CorpusChristi_TX,2022-07-19,86.9,0.0,21.9,27.9,34.1,30.5,0.0,
CorpusChristi_TX,2022-07-20,87.44,0.0,22.44,28.5,34.2,30.8,0.0,
CorpusChristi_TX,2022-07-21,87.44,0.0,22.44,28.4,34.1,30.8,0.0,
CorpusChristi_TX,2022-07-22,86.9,0.0,21.9,26.8,34.0,30.5,0.0,
CorpusChristi_TX,2022-07-23,87.26,0.0,22.26,26.7,34.4,30.7,0.5,
CorpusChristi_TX,2022-07-24,87.8,0.0,22.8,28.4,34.3,31.0,0.0,
CorpusChristi_TX,2022-07-25,87.26,0.0,22.26,27.1,34.2,30.7,0.0,
CorpusChristi_TX,2022-07-26,86.9,0.0,21.9,26.1,34.4,30.5,0.0,
CorpusChristi_TX,2022-07-27,86.9,0.0,21.9,27.0,33.6,30.5,0.6,
CorpusChristi_TX,2022-07-28,87.44,0.0,22.44,27.6,34.0,30.8,0.0,
CorpusChristi_TX,2022-07-29,87.8,0.0,22.8,27.6,34.6,31.0,9.0,
CorpusChristi_TX,2022-07-30,87.62,0.0,22.62,27.6,34.4,30.9,0.0,
CorpusChristi_TX,2022-07-31,87.26,0.0,22.26,26.7,34.5,30.7,0.3,
CorpusChristi_TX,2022-08-01,86.18,0.0,21.18,26.9,34.1,30.1,0.3,
CorpusChristi_TX,2022-08-02,87.98,0.0,22.98,29.0,34.7,31.1,0.0,
CorpusChristi_TX,2022-08-03,87.98,0.0,22.98,29.1,34.4,31.1,0.0,
CorpusChristi_TX,2022-08-04,87.98,0.0,22.98,29.1,34.6,31.1,0.0,
CorpusChristi_TX,2022-08-05,86.36,0.0,21.36,28.1,33.9,30.2,0.0,
CorpusChristi_TX,2022-08-06,85.64,0.0,20.64,26.8,33.3,29.8,1.0,
CorpusChristi_TX,2022-08-07,87.08,0.0,22.08,26.4,34.2,30.6,0.2,
CorpusChristi_TX,2022-08-08,86.9,0.0,21.9,26.8,34.2,30.5,0.0,
CorpusChristi_TX,2022-08-09,86.72,0.0,21.72,26.3,35.0,30.4,0.0,
CorpusChristi_TX,2022-08-10,87.44,0.0,22.44,26.1,35.3,30.8,0.3,
CorpusChristi_TX,2022-08-11,85.1,0.0,20.1,25.8,33.7,29.5,1.2,
CorpusChristi_TX,2022-08-12,85.64,0.0,20.64,25.5,35.9,29.8,1.5,
CorpusChristi_TX,2022-08-13,82.76,0.0,17.76,24.8,34.3,28.2,18.4,
CorpusChristi_TX,2022-08-14,78.44,0.0,13.44,24.7,26.9,25.8,111.5,
CorpusChristi_TX,2022-08-15,85.46,0.0,20.46,26.0,33.0,29.7,6.5,
CorpusChristi_TX,2022-08-16,86.36,0.0,21.36,26.8,34.0,30.2,1.2,
CorpusChristi_TX,2022-08-17,86.9,0.0,21.9,27.0,34.1,30.5,0.4,
CorpusChristi_TX,2022-08-18,87.08,0.0,22.08,27.7,34.5,30.6,0.3,
CorpusChristi_TX,2022-08-19,86.72,0.0,21.72,28.1,34.0,30.4,0.2,
CorpusChristi_TX,2022-08-20,87.08,0.0,22.08,28.4,34.0,30.6,2.2,
CorpusChristi_TX,2022-08-21,84.38,0.0,19.38,25.1,32.2,29.1,33.9,
CorpusChristi_TX,2022-08-22,86.72,0.0,21.72,27.7,33.5,30.4,0.0,
CorpusChristi_TX,2022-08-23,84.92,0.0,19.92,25.5,34.1,29.4,0.2,
CorpusChristi_TX,2022-08-24,85.64,0.0,20.64,28.2,33.6,29.8,14.0,
CorpusChristi_TX,2022-08-25,80.96,0.0,15.96,24.6,29.8,27.2,45.0,
CorpusChristi_TX,2022-08-26,83.12,0.0,18.12,25.7,31.8,28.4,10.5,
CorpusChristi_TX,2022-08-27,86.0,0.0,21.0,27.5,33.0,30.0,8.6,
CorpusChristi_TX,2022-08-28,85.82,0.0,20.82,27.5,33.0,29.9,0.7,
CorpusChristi_TX,2022-08-29,82.76,0.0,17.76,26.3,30.1,28.2,41.8,
CorpusChristi_TX,2022-08-30,85.28,0.0,20.28,25.0,32.2,29.6,3.8,
CorpusChristi_TX,2022-08-31,84.92,0.0,19.92,26.4,33.0,29.4,4.6,
CorpusChristi_TX,2022-09-01,84.38,0.0,19.38,24.6,32.8,29.1,15.2,
CorpusChristi_TX,2022-09-02,85.28,0.0,20.28,26.7,32.9,29.6,1.2,
CorpusChristi_TX,2022-09-03,81.14,0.0,16.14,24.0,29.4,27.3,65.6,
CorpusChristi_TX,2022-09-04,77.36,0.0,12.36,24.3,26.6,25.2,34.5,
CorpusChristi_TX,2022-09-05,78.26,0.0,13.26,24.3,28.2,25.7,4.1,
CorpusChristi_TX,2022-09-06,80.06,0.0,15.06,24.0,29.8,26.7,13.7,
CorpusChristi_TX,2022-09-07,81.86,0.0,16.86,24.2,32.0,27.7,1.7,
CorpusChristi_TX,2022-09-08,81.68,0.0,16.68,24.0,32.7,27.6,1.8,
CorpusChristi_TX,2022-09-09,81.86,0.0,16.86,24.7,32.4,27.7,0.5,
CorpusChristi_TX,2022-09-10,83.48,0.0,18.48,25.0,33.2,28.6,0.0,
CorpusChristi_TX,2022-09-11,82.76,0.0,17.76,23.8,33.1,28.2,0.3,
CorpusChristi_TX,2022-09-12,82.58,0.0,17.58,23.5,33.6,28.1,0.6,
CorpusChristi_TX,2022-09-13,81.68,0.0,16.68,24.1,31.5,27.6,7.9,
CorpusChristi_TX,2022-09-14,83.3,0.0,18.3,25.9,31.6,28.5,0.0,
CorpusChristi_TX,2022-09-15,81.14,0.0,16.14,23.6,32.6,27.3,0.5,
CorpusChristi_TX,2022-09-16,82.94,0.0,17.94,24.5,32.2,28.3,13.5,
CorpusChristi_TX,2022-09-17,85.1,0.0,20.1,26.8,32.2,29.5,1.3,
CorpusChristi_TX,2022-09-18,85.46,0.0,20.46,26.8,33.0,29.7,0.1,
CorpusChristi_TX,2022-09-19,84.56,0.0,19.56,26.1,32.8,29.2,10.3,
CorpusChristi_TX,2022-09-20,84.02,0.0,19.02,26.7,32.4,28.9,4.0,
CorpusChristi_TX,2022-09-21,82.22,0.0,17.22,24.0,32.3,27.9,0.2,
CorpusChristi_TX,2022-09-22,81.68,0.0,16.68,22.8,33.7,27.6,0.0,
CorpusChristi_TX,2022-09-23,82.4,0.0,17.4,23.3,33.8,28.0,0.1,
CorpusChristi_TX,2022-09-24,83.3,0.0,18.3,25.8,32.4,28.5,11.2,
CorpusChristi_TX,2022-09-25,82.76,0.0,17.76,25.2,31.8,28.2,0.1,
CorpusChristi_TX,2022-09-26,82.04,0.0,17.04,23.8,34.8,27.8,2.3,
CorpusChristi_TX,2022-09-27,79.52,0.0,14.52,21.8,31.1,26.4,0.0,
CorpusChristi_TX,2022-09-28,75.38,0.0,10.38,18.1,30.3,24.1,0.0,
CorpusChristi_TX,2022-09-29,74.66,0.0,9.66,17.7,30.9,23.7,0.0,
CorpusChristi_TX,2022-09-30,75.92,0.0,10.92,19.2,29.7,24.4,0.0,
CorpusChristi_TX,2022-10-01,75.56,0.0,10.56,18.0,29.4,24.2,0.0,
CorpusChristi_TX,2022-10-02,75.74,0.0,10.74,20.4,28.9,24.3,0.0,
CorpusChristi_TX,2022-10-03,74.84,0.0,9.84,19.2,29.3,23.8,0.0,
CorpusChristi_TX,2022-10-04,75.74,0.0,10.74,20.7,29.4,24.3,0.0,
CorpusChristi_TX,2022-10-05,78.08,0.0,13.08,22.5,30.7,25.6,0.0,
CorpusChristi_TX,2022-10-06,76.1,0.0,11.1,18.0,30.5,24.5,0.0,
CorpusChristi_TX,2022-10-07,77.0,0.0,12.0,22.3,28.4,25.0,0.0,
CorpusChristi_TX,2022-10-08,77.18,0.0,12.18,18.7,32.1,25.1,0.0,
CorpusChristi_TX,2022-10-09,78.62,0.0,13.62,21.8,30.8,25.9,0.7,
CorpusChristi_TX,2022-10-10,78.26,0.0,13.26,20.1,29.9,25.7,0.0,
CorpusChristi_TX,2022-10-11,80.06,0.0,15.06,21.5,30.5,26.7,0.0,
CorpusChristi_TX,2022-10-12,81.32,0.0,16.32,22.9,32.4,27.4,0.0,
CorpusChristi_TX,2022-10-13,80.6,0.0,15.6,24.0,34.0,27.0,13.0,
CorpusChristi_TX,2022-10-14,80.78,0.0,15.78,23.7,30.9,27.1,2.8,
CorpusChristi_TX,2022-10-15,82.04,0.0,17.04,25.4,31.2,27.8,0.0,
CorpusChristi_TX,2022-10-16,82.58,0.0,17.58,25.4,31.7,28.1,0.0,
CorpusChristi_TX,2022-10-17,73.76,0.0,8.76,20.3,25.6,23.2,4.6,
CorpusChristi_TX,2022-10-18,62.42,2.58,0.0,12.3,20.6,16.9,2.2,
CorpusChristi_TX,2022-10-19,58.82,6.18,0.0,8.7,22.2,14.9,0.0,
CorpusChristi_TX,2022-10-20,66.74,0.0,1.74,11.1,26.6,19.3,0.0,
CorpusChristi_TX,2022-10-21,73.4,0.0,8.4,18.0,27.8,23.0,0.0,
CorpusChristi_TX,2022-10-22,78.08,0.0,13.08,22.8,29.3,25.6,0.0,
CorpusChristi_TX,2022-10-23,80.06,0.0,15.06,24.3,29.7,26.7,0.4,
CorpusChristi_TX,2022-10-24,81.5,0.0,16.5,26.3,30.0,27.5,0.1,
CorpusChristi_TX,2022-10-25,69.08,0.0,4.08,15.6,26.6,20.6,6.5,
CorpusChristi_TX,2022-10-26,66.38,0.0,1.38,13.9,25.1,19.1,0.0,
CorpusChristi_TX,2022-10-27,71.96,0.0,6.96,16.7,27.1,22.2,2.5,
CorpusChristi_TX,2022-10-28,75.38,0.0,10.38,15.5,27.7,24.1,5.7,
CorpusChristi_TX,2022-10-29,64.22,0.78,0.0,12.2,24.9,17.9,0.0,
CorpusChristi_TX,2022-10-30,65.84,0.0,0.84,11.9,26.2,18.8,0.0,
CorpusChristi_TX,2022-10-31,70.7,0.0,5.7,15.6,26.8,21.5,8.3,
CorpusChristi_TX,2022-11-01,69.8,0.0,4.8,19.7,24.0,21.0,28.8,
CorpusChristi_TX,2022-11-02,71.42,0.0,6.42,19.1,25.2,21.9,0.0,
CorpusChristi_TX,2022-11-03,77.0,0.0,12.0,21.6,29.0,25.0,0.4,
CorpusChristi_TX,2022-11-04,80.42,0.0,15.42,25.2,29.2,26.9,0.7,
CorpusChristi_TX,2022-11-05,72.14,0.0,7.14,18.6,26.2,22.3,7.8,
CorpusChristi_TX,2022-11-06,77.9,0.0,12.9,21.3,29.6,25.5,0.1,
CorpusChristi_TX,2022-11-07,79.7,0.0,14.7,24.3,29.7,26.5,2.5,
CorpusChristi_TX,2022-11-08,78.44,0.0,13.44,23.6,29.1,25.8,0.0,
CorpusChristi_TX,2022-11-09,77.18,0.0,12.18,22.6,29.4,25.1,0.0,
CorpusChristi_TX,2022-11-10,76.82,0.0,11.82,21.6,28.4,24.9,0.0,
CorpusChristi_TX,2022-11-11,73.58,0.0,8.58,11.3,28.9,23.1,7.1,
CorpusChristi_TX,2022-11-12,54.86,10.14,0.0,8.7,17.8,12.7,0.0,
CorpusChristi_TX,2022-11-13,56.84,8.16,0.0,8.6,19.6,13.8,0.0,
CorpusChristi_TX,2022-11-14,68.18,0.0,3.18,12.4,25.3,20.1,7.1,
CorpusChristi_TX,2022-11-15,53.42,11.58,0.0,9.1,15.3,11.9,0.0,
CorpusChristi_TX,2022-11-16,49.28,15.72,0.0,8.1,10.9,9.6,0.0,
CorpusChristi_TX,2022-11-17,53.06,11.94,0.0,9.7,14.2,11.7,0.0,
CorpusChristi_TX,2022-11-18,56.12,8.88,0.0,12.0,15.5,13.4,5.6,
CorpusChristi_TX,2022-11-19,48.56,16.44,0.0,7.0,11.7,9.2,11.4,
CorpusChristi_TX,2022-11-20,49.1,15.9,0.0,6.5,12.1,9.5,0.2,
CorpusChristi_TX,2022-11-21,48.2,16.8,0.0,8.0,10.2,9.0,5.7,
CorpusChristi_TX,2022-11-22,51.26,13.74,0.0,8.6,13.2,10.7,10.5,
CorpusChristi_TX,2022-11-23,62.06,2.94,0.0,11.7,20.7,16.7,1.1,
CorpusChristi_TX,2022-11-24,70.52,0.0,5.52,18.4,26.1,21.4,0.6,
