date,Gas_Price,Gas_Log_Return,Gas_RSI,Gas_MA7,Gas_MA30,Gas_Vol7
2013-08-21,3.51,0.008583743691391435,57.14285714285713,3.4057142857142857,3.5036666666666667,0.012102712900741856
2013-08-22,3.52,0.0028449521322313448,64.44444444444443,3.4314285714285715,3.4996666666666667,0.01187039495528235
2013-08-23,3.5,-0.005698021114637779,70.73170731707316,3.4514285714285715,3.496,0.012895753729899543
2013-08-26,3.55,0.014184634991956381,72.72727272727269,3.4814285714285718,3.4919999999999995,0.012043385713285991
2013-08-27,3.5,-0.014184634991956413,69.56521739130439,3.5028571428571427,3.4856666666666665,0.014830131415172004
2013-08-28,3.54,0.011363758650315003,80.00000000000003,3.514285714285714,3.481333333333333,0.010036291043077945
2013-08-29,3.58,0.01123607326692597,79.54545454545458,3.5285714285714285,3.478666666666667,0.010467205038376518
2013-08-30,3.57,-0.002797204621061254,76.74418604651162,3.5371428571428574,3.4716666666666662,0.010528822096921499
2013-09-03,3.64,0.01941808585710173,80.0,3.5542857142857147,3.469333333333333,0.012346438434770228
2013-09-04,3.68,0.01092907053219023,80.76923076923077,3.5800000000000005,3.469333333333333,0.011567463410185589
2013-09-05,3.7,0.005420067469339113,84.61538461538461,3.6014285714285714,3.469333333333333,0.01114764370447935
2013-09-06,3.55,-0.04138521616285448,65.15151515151513,3.608571428571429,3.4650000000000003,0.02030223791484106
2013-09-09,3.62,0.019526422350355236,62.90322580645161,3.62,3.4659999999999997,0.02114486402108798
2013-09-10,3.65,0.008253141756720482,63.49206349206347,3.63,3.4713333333333334,0.02098519864719184
2013-09-11,3.6,-0.01379332213233576,56.923076923076934,3.634285714285714,3.475333333333333,0.021864229539577226
2013-09-12,3.57,-0.00836824967051669,53.73134328358207,3.624285714285714,3.479,0.02048320726528262
2013-09-13,3.6,0.00836824967051658,57.35294117647059,3.6128571428571425,3.4843333333333333,0.020218841761490955
2013-09-16,3.64,0.011049836186584935,56.71641791044777,3.6042857142857145,3.4926666666666666,0.020721794299266995
2013-09-17,3.77,0.03509131981126998,67.99999999999997,3.6357142857142857,3.5073333333333334,0.016415105172342213
2013-09-18,3.72,-0.013351333174864113,61.84210526315789,3.65,3.5196666666666667,0.017436099618482945
2013-09-19,3.73,0.002684565370668983,60.27397260273971,3.6614285714285715,3.533333333333333,0.017330718750106413
2013-09-20,3.68,-0.013495481474884509,57.14285714285716,3.672857142857143,3.5469999999999997,0.017282638135777042
2013-09-23,3.66,-0.005449604767564703,51.388888888888886,3.685714285714286,3.558333333333333,0.016991483013536802
2013-09-24,3.59,-0.019310944913087512,43.99999999999998,3.684285714285714,3.566666666666667,0.018808677243545013
2013-09-25,3.52,-0.01969121289018171,38.74999999999999,3.667142857142857,3.572666666666666,0.019273512430263505
2013-09-26,3.49,-0.008559253395669836,45.588235294117666,3.6271428571428572,3.577,0.00796233167541855
2013-09-27,3.51,0.005714301263438415,41.26984126984123,3.597142857142857,3.582666666666667,0.010027021325856198
2013-09-30,3.48,-0.008583743691391442,36.5079365079365,3.5614285714285714,3.587,0.008798702091917144
2013-10-01,3.56,0.02272825107755609,46.96969696969696,3.5442857142857145,3.5903333333333336,0.01488574779981473
2013-10-02,3.63,0.019472103412820314,54.28571428571429,3.54,3.5953333333333335,0.017446633285422043
