date,Oil_Price,Oil_Log_Return,Oil_RSI,Oil_MA7,Oil_MA50,Oil_Vol7
2022-01-12,82.51,0.016373777343167455,81.44062297209607,79.29857142857144,75.7186,0.016655443584195524
2022-01-13,81.97,-0.006566171451312663,77.15053763440858,80.00857142857144,75.6798,0.017992309570142247
2022-01-14,83.82,0.02231831583198615,77.52808988764042,80.86428571428573,75.7398,0.01870400510679489
2022-01-18,85.42,0.018908622916395185,79.02529302899443,81.71428571428571,75.8706,0.018539979361321384
2022-01-19,86.84,0.01648707959677064,80.07033997655333,82.83428571428571,75.9824,0.01715007410749903
2022-01-20,86.29,-0.006353628489874904,77.24654377880185,84.00285714285715,76.069,0.01601401671264985
2022-01-21,85.16,-0.01318187649493751,78.92878163625657,84.57285714285715,76.0898,0.01485406886233038
2022-01-24,84.48,-0.008017020067327322,74.95590828924162,84.85428571428572,76.1548,0.015107672133416798
2022-01-25,86.61,0.024900462385002015,76.50303364589078,85.51714285714286,76.2576,0.01629307696403616
2022-01-26,88.33,0.019664518414087454,77.60252365930597,86.16142857142859,76.4068,0.015927521362180768
2022-01-27,87.61,-0.00818465407876841,72.48618784530386,86.47428571428573,76.542,0.015981200990774134
2022-01-28,87.67,0.0006846189222218972,74.50537026568682,86.59285714285714,76.6802,0.014942445462311636
2022-01-31,89.16,0.016852742917173844,80.2077638053581,87.00285714285714,76.89699999999999,0.01550968333945408
2022-02-01,88.22,-0.010598813840874447,71.79962894248607,87.44000000000001,77.083,0.01503758858776247
2022-02-02,88.16,-0.0006803492721893124,68.97246474143718,87.96571428571428,77.32400000000001,0.014208422973580602
2022-02-03,90.17,0.02254343210721108,75.06112469437653,88.47428571428573,77.59259999999999,0.01370747800008989
2022-02-04,92.27,0.02302228407864901,75.43648404575558,89.03714285714285,77.8716,0.014320421445892881
2022-02-07,91.25,-0.011116069127863486,68.18465377417343,89.55714285714286,78.1302,0.014845580669365487
2022-02-08,89.32,-0.021377565490643867,57.49697702539296,89.79285714285713,78.3502,0.018101316967567734
2022-02-09,89.57,0.00279501551514679,60.09852216748765,89.85142857142857,78.744,0.017011770515824504
2022-02-10,89.83,0.002898552754011479,65.19193233571895,90.08142857142856,79.2178,0.0162724222080643
2022-02-11,93.1,0.03575518904190616,73.99777282850778,90.78714285714285,79.771,0.020366641336744446
2022-02-14,95.52,0.025661465361270522,74.41095890410958,91.55142857142857,80.3494,0.020773160876002488
2022-02-15,92.07,-0.036786492344537486,59.359359359359345,91.52285714285713,80.863,0.02545027421339867
2022-02-16,93.83,0.018935477002203903,64.79543292102758,91.89142857142858,81.3472,0.025855049624070998
2022-02-17,91.78,-0.02209022533527082,58.930899608865715,92.24285714285715,81.744,0.025972690528008466
2022-02-18,91.26,-0.005681833467430946,54.764065335753195,92.48428571428573,82.1206,0.02622813966040207
2022-02-22,92.11,0.009270939500887683,58.86104783599088,92.81000000000002,82.54539999999999,0.026347697868999747
2022-02-23,92.14,0.0003256445076266229,59.07846715328468,92.67285714285715,82.954,0.02221590678752042
2022-02-24,92.77,0.006814152157409257,56.329113924050624,92.28,83.3856,0.01933321821115001
2022-02-25,91.68,-0.011819058698750612,48.48950332821303,92.22428571428573,83.8078,0.013834850828504629
2022-02-28,96.13,0.04739718911129528,60.62717770034843,92.55285714285715,84.3126,0.02219292264448924
2022-03-01,103.66,0.0754148706838357,75.10504201680675,94.25000000000001,84.939,0.03194201920625513
2022-03-02,110.74,0.0660687986332607,79.9095789771122,97.03285714285714,85.7352,0.03469819159123267
2022-03-03,107.69,-0.027928382054031586,73.38920900995288,99.25857142857144,86.5152,0.040365922404999484
2022-03-04,115.77,0.07234873487684747,76.36659688299608,102.63428571428572,87.4086,0.04292209764467338
2022-03-07,119.26,0.029700519477322773,76.94053563322744,106.41857142857143,88.3374,0.0414766592166585
2022-03-08,123.64,0.036068133568955676,85.08557457212717,110.98428571428572,89.33239999999999,0.0358673643548303
2022-03-09,108.81,-0.12777087530099485,62.90044781260766,112.7957142857143,89.99880000000002,0.07346445490926518
2022-03-10,105.93,-0.02682474335451587,62.01392426557991,113.12,90.59720000000002,0.07016691873233916
2022-03-11,109.31,0.031409383697339324,64.61538461538461,112.9157142857143,91.2518,0.06608674265436668
2022-03-14,103.22,-0.05732524958516306,58.29228243021347,112.27714285714286,91.77960000000002,0.06889402037819287
2022-03-15,96.42,-0.06814898374310487,52.901301518438174,109.51285714285714,92.2014,0.06240529377299528
2022-03-16,94.85,-0.016416952596453073,51.39223560910308,106.0257142857143,92.5786,0.0577930626399185
2022-03-17,102.97,0.08214098728763619,56.90688853542151,103.07285714285715,93.098,0.06855389527750924
2022-03-18,104.69,0.016565918662604154,55.41772151898734,102.48428571428572,93.6352,0.0527807174347117
2022-03-21,112.14,0.06874448836426282,55.372529143436395,103.37142857142858,94.2886,0.058409848344199905
2022-03-22,111.03,-0.009947655629352114,50.1987662782728,103.61714285714285,94.9292,0.05775161593444654
2022-03-23,114.89,0.034174713799099164,54.880694143167034,105.28428571428572,95.6648,0.05210411108432132
2022-03-24,114.2,-0.0060238516433635285,48.817236703329826,107.82428571428571,96.32539999999999,0.039218236044518455
2022-03-25,116.2,0.017361547195901026,47.64180024660912,110.87428571428573,96.99919999999999,0.035270423247224444
2022-03-28,107.55,-0.0773569887040718,38.36587129428778,111.52857142857144,97.5108,0.0453107193720627
2022-03-29,104.25,-0.031163995034828196,46.04304061089899,111.46571428571428,97.91939999999998,0.04705164872085801
2022-03-30,107.81,0.03357855787211574,51.6123499142367,110.84714285714287,98.3672,0.03971960142558756
2022-03-31,100.53,-0.0699142281336978,42.942122186495176,109.34714285714287,98.641,0.04666644282026088
2022-04-01,99.32,-0.012109229777362916,46.598046057222604,107.12285714285714,98.9016,0.0416843454707888
2022-04-04,103.29,0.03919360537857637,56.303908974123694,105.56428571428572,99.26419999999999,0.04745995135510667
2022-04-05,101.98,-0.012763850391532395,56.57385211137748,103.53285714285714,99.6142,0.04542808423945154
2022-04-06,96.39,-0.05637425383113294,43.63636363636364,101.93857142857144,99.80980000000001,0.04142441755729106
2022-04-07,96.05,-0.0035335725813111273,41.41494435612083,100.76714285714286,99.9642,0.04101418838249014
2022-04-08,98.35,0.023663655620502395,34.73544387868054,99.4157142857143,100.179,0.039326228612505176
2022-04-11,94.22,-0.04290007156317295,32.55862212077196,98.51428571428572,100.31,0.03375478570844449
2022-04-12,100.52,0.06472423940349636,35.808809006517876,98.6857142857143,100.5372,0.043700885261243126
2022-04-13,104.26,0.036531066664568596,40.7414307004471,98.82428571428571,100.85799999999999,0.04333033532683747
2022-04-14,106.84,0.024444608901800145,41.37486177663104,99.51857142857145,101.2316,0.04359392029411235
2022-04-18,108.24,0.013018595620772351,50.733886407147416,101.21142857142857,101.59299999999999,0.033623056672187325
2022-04-19,102.54,-0.054098017506977916,48.26958105646631,102.13857142857144,101.7984,0.042831109423290534
2022-04-20,102.56,0.0001950268168053265,44.27730542838456,102.74,102.0246,0.042439824078237286
2022-04-21,103.89,0.012884653910080365,54.208416833667336,104.1214285714286,102.31599999999999,0.03655999376685318
2022-04-22,102.86,-0.009963806735670142,54.45395067941621,104.4557142857143,102.5818,0.029489590555917638
2022-04-25,99.6,-0.03220667575621769,45.272867025365095,103.78999999999999,102.7772,0.027980730633775305
2022-04-26,102.62,0.029870680923266252,50.785468826705944,103.18714285714286,102.96759999999999,0.029037128722562887
2022-04-27,101.96,-0.006452266005904203,57.777157218654,102.29,103.09639999999999,0.027846984408426284
2022-04-28,105.47,0.03384597278060827,62.08311954848641,102.70857142857143,103.3644,0.023340401119888707
2022-04-29,104.59,-0.00837860752234604,58.30670926517573,102.99857142857142,103.57960000000001,0.023795385541102963
2022-05-02,105.18,0.005625223395021305,66.10817166372723,103.18285714285716,103.8476,0.023438128852822204
2022-05-03,102.53,-0.025517729479198285,53.30918669739875,103.13571428571429,104.07300000000001,0.025391050708343077
2022-05-04,107.84,0.05049320848199707,55.60425798371947,104.31285714285715,104.3876,0.02732342147674947
2022-05-05,108.17,0.0030554164782012672,52.239811384304474,105.10571428571428,104.70820000000002,0.026149434483667897
2022-05-06,109.72,0.014227602427204179,52.47989276139411,106.21428571428571,105.04719999999999,0.025466471262250278
2022-05-09,103.08,-0.062426280285238195,50.87719298245613,105.87285714285716,105.27519999999998,0.03496738782081411
2022-05-10,99.74,-0.03293858566618786,45.86510263929618,105.17999999999999,105.3474,0.036751524481180936
2022-05-11,105.5,0.05614415279814477,52.089281079678166,105.22571428571428,105.3842,0.04386592706845328
